date,time,datetime,direction,text,service,is_read,date_read,has_attachment,message_id
2026-03-01,19:24:46,2026-03-01 19:24:46,Received,Omg ,iMessage,Yes,2026-03-01 19:24:46,No,215488
2026-03-01,19:24:57,2026-03-01 19:24:57,Received,Stop it. I said I was coming back over ,iMessage,Yes,2026-03-01 19:24:57,No,215489
2026-03-01,19:25:34,2026-03-01 19:25:34,Sent,you don’t fucking take any of this seriously,iMessage,No,,No,215490
2026-03-01,19:25:50,2026-03-01 19:25:50,Sent,Not to mention this could have been the time you actually came and stayed with me,iMessage,No,,No,215491
2026-03-01,19:28:19,2026-03-01 19:28:19,Sent,why do you keep telling ME to stop it?   I’m not the one who needs to prove that they care about this,iMessage,No,,No,215492
2026-03-01,19:28:24,2026-03-01 19:28:24,Sent,I’m not the one who fucking cheats,iMessage,No,,No,215493
2026-03-01,19:30:26,2026-03-01 19:30:26,Sent,And also this is almost word for word what you said to me friday night when you did not come back over,iMessage,No,,No,215494
2026-03-01,19:30:36,2026-03-01 19:30:36,Sent,So maybe you could start taking this more seriously,iMessage,No,,No,215495
2026-03-01,19:33:08,2026-03-01 19:33:08,Sent,when are you coming,iMessage,No,,No,215496
2026-03-01,19:33:21,2026-03-01 19:33:21,Sent,I do not want to sit here waiting all night only to find out you’re not coming,iMessage,No,,No,215497
2026-03-01,19:35:18,2026-03-01 19:35:18,Sent,please no,iMessage,No,,No,215498
2026-03-01,19:35:22,2026-03-01 19:35:22,Sent,Please do not fucking do this again,iMessage,No,,No,215499
2026-03-01,19:35:28,2026-03-01 19:35:28,Sent,I can not fucking take it anymore,iMessage,No,,No,215500
2026-03-01,19:40:07,2026-03-01 19:40:07,Sent,ANNIER,iMessage,No,,No,215501
2026-03-01,19:40:48,2026-03-01 19:40:48,Sent,Please,iMessage,No,,No,215502
2026-03-01,19:40:52,2026-03-01 19:40:52,Sent,Please,iMessage,No,,No,215503
2026-03-01,19:40:55,2026-03-01 19:40:55,Sent,Stop doing this,iMessage,No,,No,215504
2026-03-01,19:41:05,2026-03-01 19:41:05,Sent,I am going to fucking kill myself I can not deal with you doing this to me,iMessage,No,,No,215505
2026-03-01,19:41:11,2026-03-01 19:41:11,Sent,It’s so fucked up,iMessage,No,,No,215506
2026-03-01,19:41:23,2026-03-01 19:41:23,Sent,please ,iMessage,No,,No,215507
2026-03-01,19:41:37,2026-03-01 19:41:37,Sent,I can’t do it,iMessage,No,,No,215508
2026-03-01,19:42:47,2026-03-01 19:42:47,Sent,i hope you’re happy,iMessage,No,,No,215509
2026-03-01,20:02:35,2026-03-01 20:02:35,Sent,annie please ,iMessage,No,,No,215510
2026-03-01,20:02:40,2026-03-01 20:02:40,Sent,My mom is fucking screaming at me,iMessage,No,,No,215511
2026-03-01,20:02:47,2026-03-01 20:02:47,Sent,Because I told her she would get e aline when you came back,iMessage,No,,No,215512
2026-03-01,20:02:49,2026-03-01 20:02:49,Sent,I am so ,iMessage,No,,No,215513
2026-03-01,20:02:52,2026-03-01 20:02:52,Sent,Fucing upset,iMessage,No,,No,215514
2026-03-01,20:02:57,2026-03-01 20:02:57,Sent,I can not deal with this,iMessage,No,,No,215515
2026-03-01,20:02:59,2026-03-01 20:02:59,Sent,[eplase ,iMessage,No,,No,215516
2026-03-01,20:03:04,2026-03-01 20:03:04,Sent,I drove by tour house,iMessage,No,,No,215517
2026-03-01,20:03:08,2026-03-01 20:03:08,Sent,Fucjing call me,iMessage,No,,No,215518
2026-03-01,20:04:35,2026-03-01 20:04:35,Sent,please,iMessage,No,,No,215519
2026-03-01,20:04:37,2026-03-01 20:04:37,Sent,Please please ,iMessage,No,,No,215520
2026-03-01,20:04:40,2026-03-01 20:04:40,Sent,Don’t do this,iMessage,No,,No,215521
2026-03-01,20:04:46,2026-03-01 20:04:46,Sent,please,iMessage,No,,No,215522
2026-03-01,20:04:48,2026-03-01 20:04:48,Sent,annie,iMessage,No,,No,215523
2026-03-01,20:05:41,2026-03-01 20:05:41,Sent,annie I love you,iMessage,No,,No,215524
2026-03-01,20:05:43,2026-03-01 20:05:43,Sent,Please,iMessage,No,,No,215525
2026-03-01,20:05:47,2026-03-01 20:05:47,Sent,Do not do this to me,iMessage,No,,No,215526
2026-03-01,20:05:50,2026-03-01 20:05:50,Sent,Please ,iMessage,No,,No,215527
2026-03-01,20:06:24,2026-03-01 20:06:24,Sent,Im literally begging you,iMessage,No,,No,215528
2026-03-01,20:06:27,2026-03-01 20:06:27,Sent,please,iMessage,No,,No,215529
2026-03-01,20:09:54,2026-03-01 20:09:54,Sent,I am going to show your mom,iMessage,No,,No,215530
2026-03-01,20:10:00,2026-03-01 20:10:00,Sent,What you’re doing to me.,iMessage,No,,No,215531
2026-03-01,20:10:02,2026-03-01 20:10:02,Sent,You deserve i,iMessage,No,,No,215532
2026-03-01,20:10:51,2026-03-01 20:10:51,Sent,I love yo so much,iMessage,No,,No,215533
2026-03-01,20:10:57,2026-03-01 20:10:57,Sent,That I have forgiven you for so much ,iMessage,No,,No,215534
2026-03-01,20:11:01,2026-03-01 20:11:01,Sent,Please,iMessage,No,,No,215535
2026-03-01,20:14:19,2026-03-01 20:14:19,Received,What the hell dan ,iMessage,Yes,2026-03-01 20:15:02,No,215536
2026-03-01,20:15:14,2026-03-01 20:15:14,Sent,What do you MEAN,iMessage,No,,No,215537
2026-03-01,20:15:21,2026-03-01 20:15:21,Sent,why aren’t you here??,iMessage,No,,No,215538
2026-03-01,20:15:25,2026-03-01 20:15:25,Sent,Why do you keep doing this to me,iMessage,No,,No,215539
2026-03-01,20:15:30,2026-03-01 20:15:30,Sent,Who is at your house with you,iMessage,No,,No,215540
2026-03-01,20:15:49,2026-03-01 20:15:49,Sent,ARE YOU COMING HERE OR NOT,iMessage,No,,No,215541
2026-03-01,20:15:53,2026-03-01 20:15:53,Sent,This is literally killing me,iMessage,No,,No,215542
2026-03-01,20:15:57,2026-03-01 20:15:57,Sent,What you are doing,iMessage,No,,No,215543
2026-03-01,20:16:02,2026-03-01 20:16:02,Sent,It hurts me so fucking badly,iMessage,No,,No,215544
2026-03-01,20:17:05,2026-03-01 20:17:05,Sent,Please just tell me,iMessage,No,,No,215545
2026-03-01,20:17:11,2026-03-01 20:17:11,Sent,yes or no,iMessage,No,,No,215546
2026-03-01,20:17:17,2026-03-01 20:17:17,Sent,Are you coming here,iMessage,No,,No,215547
2026-03-01,20:18:40,2026-03-01 20:18:40,Sent,Please,iMessage,No,,No,215548
2026-03-01,20:19:05,2026-03-01 20:19:05,Sent,I love you and this matters to me,iMessage,No,,No,215549
2026-03-01,20:19:16,2026-03-01 20:19:16,Sent,I can’t deal with being put in this position over and over ,iMessage,No,,No,215550
2026-03-01,20:19:21,2026-03-01 20:19:21,Sent,Are you coming here or not,iMessage,No,,No,215551
2026-03-01,20:20:55,2026-03-01 20:20:55,Sent,annie can you please,iMessage,No,,No,215552
2026-03-01,20:20:58,2026-03-01 20:20:58,Sent,Stop ignoring me,iMessage,No,,No,215553
2026-03-01,20:21:13,2026-03-01 20:21:13,Sent,Why are you doing this to me? Please just tell me,iMessage,No,,No,215554
2026-03-01,20:23:54,2026-03-01 20:23:54,Sent,That’s it I can not do it anymore,iMessage,No,,No,215555
2026-03-01,20:24:20,2026-03-01 20:24:20,Received,Can I come over or not ,iMessage,Yes,2026-03-01 20:24:20,No,215556
2026-03-01,20:24:33,2026-03-01 20:24:33,Sent,I have been asking you,iMessage,No,,No,215557
2026-03-01,20:24:35,2026-03-01 20:24:35,Sent,To come over,iMessage,No,,No,215558
2026-03-01,20:24:41,2026-03-01 20:24:41,Received,Okay,iMessage,Yes,2026-03-01 20:24:41,No,215559
2026-03-01,20:24:42,2026-03-01 20:24:42,Sent,What the fuck are you talking ab,iMessage,No,,No,215560
2026-03-01,20:29:25,2026-03-01 20:29:25,Received,I told you I was at home. I was waiting for the god damn email on my moms computer that I couldn’t get into her email ,iMessage,Yes,2026-03-01 20:38:40,No,215561
2026-03-01,20:29:45,2026-03-01 20:29:45,Received,I just switched loads on the washer into the dryer ,iMessage,Yes,2026-03-01 20:38:40,No,215562
2026-03-01,20:38:44,2026-03-01 20:38:44,Sent,?,iMessage,No,,No,215563
2026-03-01,20:38:47,2026-03-01 20:38:47,Sent,How long?,iMessage,No,,No,215564
2026-03-01,20:39:12,2026-03-01 20:39:12,Received,Getting ready to leave now,iMessage,Yes,2026-03-01 21:52:22,No,215565
2026-03-01,20:45:06,2026-03-01 20:45:06,Received,On my way,iMessage,Yes,2026-03-01 21:52:22,No,215566
2026-03-01,21:45:57,2026-03-01 21:45:57,Received,Made it ,iMessage,Yes,2026-03-01 21:52:22,No,215572
2026-03-01,21:52:24,2026-03-01 21:52:24,Sent,Thank you,iMessage,No,,No,215573
2026-03-01,21:53:48,2026-03-01 21:53:48,Sent,annie listen - I love you so much and i am so freaked out. I honestly feel like I have no clue what’s going on and that scares me so badly because I can’t get my head in the right place either way.  I just want you to know that you are the one who can decide whether or not this is what you want or not and if it isn’…I won’t keep bothering you,iMessage,No,,No,215574
2026-03-01,22:03:46,2026-03-01 22:03:46,Received,Dan and I love you to,iMessage,Yes,2026-03-01 22:08:31,No,215575
2026-03-01,22:03:48,2026-03-01 22:03:48,Received,Too,iMessage,Yes,2026-03-01 22:08:31,No,215576
2026-03-01,22:08:35,2026-03-01 22:08:35,Sent,?,iMessage,No,,No,215577
2026-03-01,22:08:49,2026-03-01 22:08:49,Sent,I just….,iMessage,No,,No,215578
2026-03-01,22:09:13,2026-03-01 22:09:13,Sent,You aren’t giving me clarity and after what has happened I don’t know you really need to have more to say to me ,iMessage,No,,No,215579
2026-03-01,22:09:30,2026-03-01 22:09:30,Sent,Or tell me you don’t want to do this….,iMessage,No,,No,215580
2026-03-01,22:12:03,2026-03-01 22:12:03,Sent,I’m being sincere….I don’t want to bother someone who doesn’t want me.   i don’t know I’m done bothering you tonight.    There is absolutely nothing serious or sincere about how you are acting and it’s not fucking fair. You are just ignoring me and then you show up and tell me you love me and then i don't know,iMessage,No,,No,215581
2026-03-01,22:13:41,2026-03-01 22:13:41,Sent,just forget it.   Deep down I know you are not invested in this and do not see a future with us and the longer I keep trying to pretend I don’t see that the worse it’s going to be. ,iMessage,No,,No,215582
2026-03-01,22:16:27,2026-03-01 22:16:27,Sent,"goodnight. I don’t understand why you can’t find the courage to just tell me you want to be single.  otherwise, stop ignoring me and take this seriously because you are really making me want to fucking kill myself",iMessage,No,,No,215583
2026-03-01,22:17:48,2026-03-01 22:17:48,Received,Jesus Christ I can’t get my laundry out and put away without getting 7 texts Dan ,iMessage,Yes,2026-03-01 22:40:48,No,215584
2026-03-01,22:17:50,2026-03-01 22:17:50,Received,I’m sorry ,iMessage,Yes,2026-03-01 22:40:48,No,215585
2026-03-01,22:40:06,2026-03-01 22:40:06,Received,I’m going to bed. I love you goodnight Daniel ,iMessage,Yes,2026-03-01 22:40:48,No,215586
2026-03-01,22:42:44,2026-03-01 22:42:44,Sent,okay you're just not seeing what you are doing to me by withholding all of the informaiton and affection that a relationship requires.,iMessage,No,,No,215587
2026-03-01,22:44:18,2026-03-01 22:44:18,Sent,"I guess you don’t remember that I was never fucking like this until you started cheating on me.   im pretty fucking disgusted by the way you, again, just ignored everything I’m talking about here and made it about me.  I’ll talk to you in the morning. You do not love me",iMessage,No,,No,215588
2026-03-01,22:58:54,2026-03-01 22:58:54,Sent,"actually since you want to make me feel stupid for texting you, I think I know what I need to do to respond to all of this.   i will talk to you tomorrow when I see you.  Do not worry, you will not be bothered by me trying to explain how much pain you’ve put me in anymore.",iMessage,No,,No,215589
2026-03-01,23:26:47,2026-03-01 23:26:47,Sent,"goodnight annie.. i really do love you. i should have cut you loose a long time ago.  You thought I was bluffing about finding that stuff in your car and you will think I’m bluffing about this too. I probably would be if I didn’t know for certain that you would keep doing this same thing to me, and I can’t do it.   i will talk to you in the morning and let you know what happens from here",iMessage,No,,No,215590
2026-03-02,08:01:58,2026-03-02 08:01:58,Sent,I need you to try to get your check by lunch today. We have showings this afternoon,iMessage,No,,No,215593
2026-03-02,08:45:47,2026-03-02 08:45:47,Received,Okay,iMessage,Yes,2026-03-02 09:23:59,No,215594
2026-03-02,09:24:04,2026-03-02 09:24:04,Sent,You make me very sad,iMessage,No,,No,215595
2026-03-02,10:31:38,2026-03-02 10:31:38,Received,I don’t want to make you sad ,iMessage,Yes,2026-03-02 11:33:24,No,215596
2026-03-02,10:31:42,2026-03-02 10:31:42,Received,I just got up ,iMessage,Yes,2026-03-02 11:33:24,No,215597
2026-03-02,10:31:55,2026-03-02 10:31:55,Received,Going to get ready and go to Sugie’s and have her write me a check ,iMessage,Yes,2026-03-02 11:33:24,No,215598
2026-03-02,11:19:00,2026-03-02 11:19:00,Received,Writing now ,iMessage,Yes,2026-03-02 11:33:24,No,215602
2026-03-02,11:23:42,2026-03-02 11:23:42,Received,Going to bank ,iMessage,Yes,2026-03-02 11:33:24,No,215603
2026-03-02,11:33:26,2026-03-02 11:33:26,Sent,How much,iMessage,No,,No,215604
2026-03-02,11:33:34,2026-03-02 11:33:34,Received,100,iMessage,Yes,2026-03-02 11:33:35,No,215605
2026-03-02,11:33:37,2026-03-02 11:33:37,Received,I’m leaving bank now ,iMessage,Yes,2026-03-02 11:33:38,No,215606
2026-03-02,13:34:48,2026-03-02 13:34:48,Received,Anything?,iMessage,Yes,2026-03-02 13:35:50,No,215610
2026-03-02,13:35:53,2026-03-02 13:35:53,Sent,Not yet,iMessage,No,,No,215611
2026-03-02,13:35:58,2026-03-02 13:35:58,Sent,Are we doing anything tonight,iMessage,No,,No,215612
2026-03-02,13:36:44,2026-03-02 13:36:44,Received,I have to cut the kids hair. Have dinner with them. Take dinner to Sugie. And get Sugie ready for bed. ,iMessage,Yes,2026-03-02 13:37:22,No,215613
2026-03-02,13:37:24,2026-03-02 13:37:24,Sent,oka,iMessage,No,,No,215614
2026-03-02,14:11:48,2026-03-02 14:11:48,Sent,We are going to morgantown street while they show the place,iMessage,No,,No,215615
2026-03-02,14:11:54,2026-03-02 14:11:54,Sent,And hopefully bop meets us over there,iMessage,No,,No,215616
2026-03-02,14:12:01,2026-03-02 14:12:01,Sent,If you want to join you are welcome,iMessage,No,,No,215617
2026-03-02,14:12:45,2026-03-02 14:12:45,Sent,Also can you come over after you finish with sugie tonight,iMessage,No,,No,215618
2026-03-02,14:12:51,2026-03-02 14:12:51,Sent,I want to spend some time with you,iMessage,No,,No,215619
2026-03-02,14:23:29,2026-03-02 14:23:29,Received,I’m currently at home ,iMessage,Yes,2026-03-02 14:34:23,No,215620
2026-03-02,14:23:39,2026-03-02 14:23:39,Received,I also have to go to Walmart ,iMessage,Yes,2026-03-02 14:34:23,No,215621
2026-03-02,14:34:33,2026-03-02 14:34:33,Sent,Can I ask why you never answer my fucking questions,iMessage,No,,No,215622
2026-03-02,14:34:42,2026-03-02 14:34:42,Sent,And why you aren’t ever there for me when I need you,iMessage,No,,No,215623
2026-03-02,14:34:51,2026-03-02 14:34:51,Sent,But I am ALWAYS there when you,iMessage,No,,No,215624
2026-03-02,14:34:53,2026-03-02 14:34:53,Sent, Mended me,iMessage,No,,No,215625
2026-03-02,14:35:07,2026-03-02 14:35:07,Sent,Its fucking fine,iMessage,No,,No,215626
2026-03-02,14:35:13,2026-03-02 14:35:13,Sent,I will let you know when you can come get your shit,iMessage,No,,No,215627
2026-03-02,14:35:21,2026-03-02 14:35:21,Sent,And I will do what I had planned on last night,iMessage,No,,No,215628
2026-03-02,14:35:24,2026-03-02 14:35:24,Sent,see ,iMessage,No,,No,215629
2026-03-02,14:35:28,2026-03-02 14:35:28,Sent,See ya*,iMessage,No,,No,215630
2026-03-02,14:40:27,2026-03-02 14:40:27,Received,What do I need to do ,iMessage,Yes,2026-03-02 17:21:19,No,215631
2026-03-02,17:21:25,2026-03-02 17:21:25,Sent,I feel so weird today,iMessage,No,,No,215632
2026-03-02,17:30:25,2026-03-02 17:30:25,Received,I’m sorry. I feel like I’m gonna fall over. Walmart was a disaster. I broke a sweat in there. Just picked up the soup from Claire and taking it to Sugie now.,iMessage,Yes,2026-03-02 17:30:53,No,215633
2026-03-02,17:30:35,2026-03-02 17:30:35,Received,I’m going back to Claire’s to cut the kids hair,iMessage,Yes,2026-03-02 17:30:53,No,215634
2026-03-02,19:49:54,2026-03-02 19:49:54,Sent,so am I going to see you or not,iMessage,No,,No,215635
2026-03-02,19:50:02,2026-03-02 19:50:02,Sent,Just give me the honest answer,iMessage,No,,No,215636
2026-03-02,20:13:46,2026-03-02 20:13:46,Received,I am trying to Dan. I have been moving nonstop since I left earlier. I feel like I am going to pass out. ,iMessage,Yes,2026-03-02 20:36:02,No,215637
2026-03-02,20:37:07,2026-03-02 20:37:07,Sent,By the way you never did anything after last week….so you’re going to make me serious chase you down about it,iMessage,No,,No,215638
2026-03-02,21:08:25,2026-03-02 21:08:25,Sent,Very cool,iMessage,No,,No,215639
2026-03-02,21:18:30,2026-03-02 21:18:30,Sent,i cant wait until your parents get home,iMessage,No,,No,215640
2026-03-02,21:27:30,2026-03-02 21:27:30,Sent,Okay fuck off goodnight I’m so over this entire thing like….,iMessage,No,,No,215641
2026-03-02,21:27:57,2026-03-02 21:27:57,Sent,This is not how you act after you get fucking caught cheating and are trying to prove that you are in any way serious,iMessage,No,,No,215642
2026-03-02,22:06:35,2026-03-02 22:06:35,Sent,I want to be clear - it’s not that you couldn’t come over that I’m upset about,iMessage,No,,No,215644
2026-03-02,22:07:24,2026-03-02 22:07:24,Sent,It’s that you don’t call. You don’t keep me looped in at all. You don’t give a fuck that I am fucking freaked out because of what you’ve been doing and ,iMessage,No,,No,215645
2026-03-02,22:09:49,2026-03-02 22:09:49,Sent,"You aren’t doing anything STILL to make anything better.   annie you know that you’ve pushed this as far as it can possibly go and now is the time for you to make things right and make some changes so we can go down a new, better path…or just leave me.",iMessage,No,,No,215646
2026-03-02,22:14:12,2026-03-02 22:14:12,Sent,"please, if you care about me at all, you need to see that I’m on the verge of completely snapping because nothing you say is real and i can not stop thinking that maybe you still are the person you used to be and it’s not all been for nothing",iMessage,No,,No,215647
2026-03-02,22:20:18,2026-03-02 22:20:18,Sent,annie if you could give me some sense of security again by acting like you love me again and making it clear that we are together…I swear to god I can and want to get out and do the stuff that I haven’t been.  Please - if you are actually the same person I fell in love with and want this at all….just - ,iMessage,No,,No,215648
2026-03-02,22:24:33,2026-03-02 22:24:33,Sent,Fucking nevermind….. i am so sorry for messaging you. i know you hate that.   I hope you’re having a great time wherever you are. Don’t forget to actually throw out the trash in your car this time so that you won’t get caught lying when you tell me you were at sugie’s or sleeping right now. ,iMessage,No,,No,215649
2026-03-02,22:29:32,2026-03-02 22:29:32,Sent,just do me a favor,iMessage,No,,No,215650
2026-03-02,22:31:25,2026-03-02 22:31:25,Sent,"please, seriously, leave me alone until you figure out whether or not you want this.   Like, if you text me that should mean you’re ready to do what you need to do and aren’t going to keep fucking around and being like this. ",iMessage,No,,No,215651
2026-03-02,22:46:53,2026-03-02 22:46:53,Sent,seriously  ,iMessage,No,,No,215652
2026-03-02,23:15:21,2026-03-02 23:15:21,Sent,since i don't break promises to you i will just say that i promise i will not bother you at all and i don't want you to message me unless or until you are ready to go back to taking this seriously and you are okay with what i need from you to get back to building trust.   There’s no reason to be dishonest about anyof it so   ,iMessage,No,,No,215653
2026-03-03,10:29:24,2026-03-03 10:29:24,Received,Good morning Dan ,iMessage,Yes,2026-03-03 12:22:47,No,215696
2026-03-03,11:36:44,2026-03-03 11:36:44,Received,Well I am coming over.. ,iMessage,Yes,2026-03-03 12:22:47,No,215697
2026-03-03,12:22:58,2026-03-03 12:22:58,Sent,To sit in your car on the phone?,iMessage,No,,No,215698
2026-03-03,12:33:12,2026-03-03 12:33:12,Received,Felix is here ,iMessage,Yes,2026-03-03 12:41:07,No,215699
2026-03-03,12:33:17,2026-03-03 12:33:17,Received,In the garage ,iMessage,Yes,2026-03-03 12:41:07,No,215700
2026-03-03,12:33:28,2026-03-03 12:33:28,Received,I brought you something ,iMessage,Yes,2026-03-03 12:41:07,No,215701
2026-03-03,12:41:12,2026-03-03 12:41:12,Sent,Are you getting somethign,iMessage,No,,No,215704
2026-03-03,12:41:39,2026-03-03 12:41:39,Received,Yes he’s here ,iMessage,Yes,2026-03-03 12:41:39,No,215705
2026-03-03,12:44:31,2026-03-03 12:44:31,Sent,Its down here,iMessage,No,,No,215706
2026-03-03,12:44:47,2026-03-03 12:44:47,Received,Oh ,iMessage,Yes,2026-03-03 12:44:47,No,215707
2026-03-03,12:47:24,2026-03-03 12:47:24,Sent,oh,iMessage,No,,No,215708
2026-03-03,13:53:42,2026-03-03 13:53:42,Received,I’ll be back over soon ,iMessage,Yes,2026-03-03 14:06:33,No,215709
2026-03-03,14:06:51,2026-03-03 14:06:51,Sent,so you’re just ignoring everything I said I guess,iMessage,No,,No,215710
2026-03-03,14:26:12,2026-03-03 14:26:12,Sent,Do you legitimately not see how stressed and fucking confused I am because of you,iMessage,No,,No,215713
2026-03-03,14:27:07,2026-03-03 14:27:07,Received,Yes.. I do see it ,iMessage,Yes,2026-03-03 14:27:07,No,215714
2026-03-03,14:27:43,2026-03-03 14:27:43,Sent,I have no idea whatsoever what is going on and ,iMessage,No,,No,215715
2026-03-03,14:28:59,2026-03-03 14:28:59,Sent,You can come here and seem nice and normal and be sweet and sincere and then leave here to go cheat on me without any issue,iMessage,No,,No,215716
2026-03-03,14:31:47,2026-03-03 14:31:47,Sent,You said you’d be ever soon…,iMessage,No,,No,215717
2026-03-03,14:33:09,2026-03-03 14:33:09,Received,Do you want me to come over Dan or am i just going to make my presence worse ,iMessage,Yes,2026-03-03 14:33:19,No,215718
2026-03-03,14:33:20,2026-03-03 14:33:20,Received,Making my ,iMessage,Yes,2026-03-03 14:33:20,No,215719
2026-03-03,14:34:09,2026-03-03 14:34:09,Sent,It’s so insulting after all that I’ve been through to stay together that you keep asking me this question as though I am the one who doesn’t want to spend time together,iMessage,No,,No,215720
2026-03-03,14:35:26,2026-03-03 14:35:26,Sent,And to act like I want to make more problems just because I’m begging you to stop hurting me and being ignored is just wrong,iMessage,No,,No,215721
2026-03-03,14:35:45,2026-03-03 14:35:45,Sent,Yes I fucking want you to come over but I also want you to stop cheating on me,iMessage,No,,No,215722
2026-03-03,14:36:43,2026-03-03 14:36:43,Received,I ask bc you say that me being there makes you upset. Then you say in text that you need time away from me and to not talk for a few days Dan. ,iMessage,Yes,2026-03-03 14:36:58,No,215723
2026-03-03,14:36:49,2026-03-03 14:36:49,Received,I’m sorry. Yes I will be over ,iMessage,Yes,2026-03-03 14:36:58,No,215724
2026-03-03,14:37:50,2026-03-03 14:37:50,Sent,Anne I PROMISE I want you to tell me if I am wrong but I don’t know how the problem here is anything other than what you’ve been doing ,iMessage,No,,No,215725
2026-03-03,14:39:56,2026-03-03 14:39:56,Sent,I am really really hurt,iMessage,No,,No,215726
2026-03-03,14:40:07,2026-03-03 14:40:07,Sent,And you’re telling me you want to make this work,iMessage,No,,No,215727
2026-03-03,14:40:50,2026-03-03 14:40:50,Sent,I just want to go under the fucking covers,iMessage,No,,No,215728
2026-03-03,14:40:59,2026-03-03 14:40:59,Sent,I hate this,iMessage,No,,No,215729
2026-03-03,14:45:20,2026-03-03 14:45:20,Received,Then lay down and go under the covers Dan ,iMessage,Yes,2026-03-03 14:45:20,No,215730
2026-03-03,14:45:26,2026-03-03 14:45:26,Sent,I CAN’T,iMessage,No,,No,215731
2026-03-03,14:45:31,2026-03-03 14:45:31,Sent,WHY IS THAT THE ANSWER,iMessage,No,,No,215732
2026-03-03,14:45:37,2026-03-03 14:45:37,Sent,Instead of you not cheating on me,iMessage,No,,No,215733
2026-03-03,14:45:41,2026-03-03 14:45:41,Received,I am watering my moms indoor plants right now and doing a few other things she asked me to do ,iMessage,Yes,2026-03-03 14:45:41,No,215734
2026-03-03,14:45:48,2026-03-03 14:45:48,Received,IM NOT ,iMessage,Yes,2026-03-03 14:45:47,No,215735
2026-03-03,14:45:56,2026-03-03 14:45:56,Received,I will be over after I finish this shit ,iMessage,Yes,2026-03-03 14:45:56,No,215736
2026-03-03,14:48:07,2026-03-03 14:48:07,Sent,It honestly feels like you’re playing a game,iMessage,No,,No,215737
2026-03-03,14:48:15,2026-03-03 14:48:15,Sent,To show me just how unimportant I am to you now,iMessage,No,,No,215738
2026-03-03,14:49:10,2026-03-03 14:49:10,Sent,You can do what you want seriously ,iMessage,No,,No,215739
2026-03-03,14:49:39,2026-03-03 14:49:39,Sent,Keep pretending like you don’t see what’s wrong here.,iMessage,No,,No,215740
2026-03-03,14:52:53,2026-03-03 14:52:53,Sent,Sorry that it hurt to BE cheated on,iMessage,No,,No,215741
2026-03-03,14:55:56,2026-03-03 14:55:56,Sent,actually it’s pretty obvious you don’t want to come,iMessage,No,,No,215742
2026-03-03,14:56:07,2026-03-03 14:56:07,Received,I said I was?!?!,iMessage,Yes,2026-03-03 14:56:07,No,215743
2026-03-03,14:57:59,2026-03-03 14:57:59,Sent,Im begging you to stop pretending like you dont know what is going on or hear me begging you to resolve something,iMessage,No,,No,215744
2026-03-03,14:58:19,2026-03-03 14:58:19,Sent,Fucking no. I’m getting off. Sorry to bother you.,iMessage,No,,No,215745
2026-03-03,15:08:30,2026-03-03 15:08:30,Sent,Maybe you are right and it’s a bad idea,iMessage,No,,No,215746
2026-03-03,15:10:33,2026-03-03 15:10:33,Sent,i don’t want to mess up any plans ,iMessage,No,,No,215747
2026-03-03,15:14:33,2026-03-03 15:14:33,Sent,are you satisfied yet? You made me think you were coming and then vanished. It feels bad,iMessage,No,,No,215748
2026-03-03,15:16:05,2026-03-03 15:16:05,Sent,you made me feel like I don’t fucking matter…again…. So nice job I hope it feels great,iMessage,No,,No,215749
2026-03-03,15:16:41,2026-03-03 15:16:41,Received,You do matter!!! ,iMessage,Yes,2026-03-03 15:18:02,No,215750
2026-03-03,15:18:10,2026-03-03 15:18:10,Sent,I guess that means you’re busy,iMessage,No,,No,215751
2026-03-03,15:21:17,2026-03-03 15:21:17,Sent,Maybe stop doing this to me,iMessage,No,,No,215752
2026-03-03,15:21:37,2026-03-03 15:21:37,Sent,because it’s making me feel like shit,iMessage,No,,No,215753
2026-03-03,15:21:57,2026-03-03 15:21:57,Received,I am busy doing stuff my mom asked me to do I told you thus ,iMessage,Yes,2026-03-03 15:21:57,No,215754
2026-03-03,15:21:59,2026-03-03 15:21:59,Received,This ,iMessage,Yes,2026-03-03 15:21:59,No,215755
2026-03-03,15:22:33,2026-03-03 15:22:33,Sent,Oh I thought something else sorry,iMessage,No,,No,215756
2026-03-03,15:23:04,2026-03-03 15:23:04,Sent,I guess I’m just insane,iMessage,No,,No,215757
2026-03-03,15:24:12,2026-03-03 15:24:12,Sent,"Because this feels pretty bad right now…just, you can not seem to do what you tell me you are and everything else ",iMessage,No,,No,215758
2026-03-03,15:24:28,2026-03-03 15:24:28,Sent,I’m going to shut up and feel shitty without bothering you about it,iMessage,No,,No,215759
2026-03-03,15:32:58,2026-03-03 15:32:58,Sent,for the record I am so fucking embarrassed being like this. i feel so stupid but you do not understand what it’s like when nothing I’m being told is real and I’m still supposed to believe it. ,iMessage,No,,No,215760
2026-03-03,15:35:39,2026-03-03 15:35:39,Sent,you know what if you care and what to spend any time together you'll come over after the appointment ,iMessage,No,,No,215761
2026-03-03,15:36:30,2026-03-03 15:36:30,Sent,waiting like this is fucking awful after the last week and ,iMessage,No,,No,215762
2026-03-03,15:36:43,2026-03-03 15:36:43,Sent,you just think i'm being dramatci,iMessage,No,,No,215763
2026-03-03,15:48:54,2026-03-03 15:48:54,Sent,￼,iMessage,No,,Yes,215764
